,PSN1-parental-1,PSN1-parental-2,PSN1-parental-3,PSN1-maintain-1,PSN1-maintain-2,PSN1-maintain-3,PSN1-withdraw-1,PSN1-withdraw-2,PSN1-withdraw-3
AAR2,5.80897691559734,5.68825221145606,5.66155826792004,5.89020171597994,5.64631674437813,5.73441254812094,6.05107475136059,5.74401558804898,5.82695415830967
AARD,0,0,0,0,0,0,0,0,0
AARS,7.57613589308153,7.62451382474739,7.61939054398588,8.08480688885759,7.94026527905612,8.06395325866207,8.22868039707954,8.27677536511801,8.15736700343
AARS2,4.68110785941995,4.50886189364822,4.68297224642097,4.54607537777609,4.22082853852912,4.60970338295221,4.8128309844612,4.76158492298309,4.46106639050733
AARSD1,0.13142576417252,0.0121605622423971,0,0,1.9219078929802,1.18980035622402,0.0521431094834028,0.805231767477752,0
AASDH,3.77407896104165,3.64362922065618,3.80917304433305,4.00974743753692,2.88183802409759,3.75767346274451,3.89870820919107,4.16112857051277,3.93674255367889
AASDHPPT,5.61034266602679,5.5133064147277,5.64636018388514,6.03161442415174,4.74083655556185,5.91031390112085,6.09958114058157,5.99491827044638,6.1826185680558
AASS,4.86747389409078,5.00136544172449,4.91446238443495,5.51594504501286,3.16393811406602,5.43071599160165,4.75159766916599,5.02588825558211,4.98088091393249
AATF,7.15647961616159,7.0913819479903,7.13662737600676,7.17369431719421,7.88223377985682,7.04621522381497,7.55708836521512,7.44064458773824,7.5927970627129
AATK,1.48341930487414,1.37199392625548,1.8922619067486,0.98818727084883,0.00505858021744444,1.35946062405697,0.601922110585597,0.679867520364944,0
ABAT,0,0,0,0,0,0,0,0,0
ABBA01031664.1,0.451533042048136,0.451555300130944,1.03217403596626,0.736011933098519,1.04596109760436,0.000215096203579469,0.313731401430326,0.0289329453959704,0.503047197026155
ABCA1,7.18238758121469,7.13404744864046,7.14360258838339,6.80560563484503,4.27125466770427,6.84120418163442,5.81267102116892,6.11632664008344,5.96464938119152
ABCA10,2.90498950470154,3.09567033081984,2.93593129808599,3.4618505113908,2.35495266683598,3.08287532444836,2.34777482674005,2.54091362728911,2.56504742049948
ABCA12,0,0,0,0,0,0,0,0,0
ABCA13,0.377915981521148,0.451555300130944,0,1.20277286595334,0,0.890789750535487,0,0,0
ABCA2,8.23085624192538,8.25256785931419,8.34059490792183,7.22245179338357,7.0009653041378,7.40601128357278,7.64241056445102,7.75663875438847,7.33787677615272
ABCA3,6.8545521586575,6.78250763859497,6.77671604694018,5.84140833441942,5.61151077673207,5.90346878999961,6.10102587178338,5.94129467123725,5.93143793833587
ABCA4,0,0,0,0,0,0,0,0,0
ABCA5,1.17112522854549,1.10930811810266,1.27737894639769,3.09374248807547,2.39188539929078,3.42632636496635,1.14063796319156,1.42907842974056,1.14193778841222
ABCA6,1.95775646803278,2.05938855495736,2.11048780888804,2.38641705760942,1.04596109760436,2.45519392237541,0,0,0
ABCA7,3.42700626015783,3.85168892158405,3.51617689326964,2.55208769856531,3.90034920875991,3.31724436256438,2.36711659979211,2.44784091687866,1.33491131357089
ABCA8,0,0,0,0,0,0,0,0,0
ABCA9,0,0,0,0,0,0,0,0,0
ABCB1,0,0,0,0,0,0,0,0,0
ABCB10,5.46014692113147,5.66189323845178,5.64854116566499,5.41414045364229,3.82132450512407,5.28558742674439,5.63458684488031,5.64266541762378,5.6108852931921
ABCB11,0,0,0,0,0,0,0,0,0
ABCB4,0,0,0,0,0,0,0,0,0
ABCB5,0,0,0,0,0,0,0,0,0
ABCB6,0,0.0121605622423971,0,0,0,0.714294248391517,0,1.1267931976661,0
ABCB7,5.678999204472,5.71018586160983,5.73933467689505,5.58832205319414,5.263478837508,5.29607879089531,5.78956154462819,5.6676466734645,5.75916604970413
ABCB8,5.17514252530598,5.15173631267861,5.14820848264359,4.96584190664185,6.14254942976497,5.23468426032256,4.98232853387286,5.17272012908856,4.74213314249716
ABCB9,4.57392822632469,4.49973214016907,4.61767860609214,3.51901777901902,4.15789429933579,3.67165832280134,3.97001790606029,4.02598657174363,3.88370999571214
ABCC1,7.67741568821383,7.63601761527503,7.6588739963591,6.94919994230904,6.15334476442608,6.97617750211828,7.36902932725374,7.39836308768321,7.21981249971145
ABCC10,3.6622448277243,3.55825974192935,3.86275723055723,3.9925503049497,3.67916298132772,4.39712732669153,3.72219797058802,3.9801892248786,3.46596665452701
ABCC11,0,0,0,0,0,0,0,0,0
ABCC12,0,0,0,0,0,0,0,0,0
ABCC2,0,0,0,0,0,0,0.0521431094834028,0.0289329453959704,0.239194169127585
ABCC3,4.55317573052907,4.643448705455,4.63977312572341,5.91627491918349,6.16672631978496,6.44132602758284,4.49010099657806,4.82957246378409,4.33692142279467
ABCC4,5.58603047300285,5.62037657095562,5.5114710322776,4.88737879717501,3.07589450711822,5.00456893434247,5.48769359096313,5.60436325455961,5.49695128038708
ABCC5,5.5276561310699,5.79473055557547,5.59752501186981,5.4098286066847,4.67493688324843,5.5162096850766,6.09088223870812,6.32699936738098,6.11684414829971
ABCC6,1.17112522854549,0.20424627967512,0.183703884160608,0.209845504558691,1.58174491837863,0.439357001628833,0.391353116101742,0.743910920201064,0
ABCC8,0.13142576417252,0.0121605622423971,0,0,0,0,0,0,0
ABCC9,0,0.20424627967512,0.183703884160608,0,0,0,0,0,0
ABCD1,6.60823007633781,6.3914376330641,6.48975270721669,6.5077191738752,7.1417840700183,6.46360198962359,6.62649297431969,6.47231857230221,6.4995355904218
ABCD2,0,0,0,0,0,0,0,0,0
ABCD3,6.36797198579642,6.44711698220693,6.45029154808802,6.41932153391972,5.15486287072588,6.29470230856215,6.37745349376647,6.32569202236771,6.41395594194512
ABCD4,5.15324583004389,5.16334658565124,5.13582446414041,5.2501709235966,6.09574613065412,5.64285199762524,5.29413012179687,5.46168168230959,5.05471030739973
ABCE1,7.1314984798145,7.12961530116062,7.15745264887665,7.48321247490425,6.12346101085347,7.30898379398895,7.70074671705636,7.69772546995219,7.89177278709137
ABCF1,6.70547687588539,6.71014276951974,6.6744708113926,6.82273535282534,7.05665408402966,6.72274283593101,7.14714554927393,7.14252786727056,7.12751537700107
ABCF2,7.47274146028924,7.45714873444717,7.47938243834447,7.54987939535129,6.82140173431919,7.35046994468358,7.73045428504495,7.62784214161492,7.66529367992155
ABCF3,5.57783450222096,5.7121633929915,5.6893654196396,5.72127805031817,5.80192053783484,5.72084878487173,6.17696800752169,6.02261530409527,6.02361974276622
ABCG1,4.47147607397668,4.54924554655552,4.32221152484522,2.29585426057891,0.847543323648204,2.47379689487091,0.0521431094834028,0,0
ABCG2,2.14691847126876,2.39100967381349,2.46748374508857,4.39283966195889,3.22661489023768,4.2909814661876,4.61670081216338,4.65735380331367,4.52678135968665
ABCG4,0,0,0,0,0,0,0,0,0
ABCG5,0,0,0,0,0,0,0,0,0
ABCG8,0,0,0,0,0,0,0,0,0
ABHD1,0.0389227884666532,0.20424627967512,0,0.790096767500941,1.64430406831057,0.945128973146271,0.14471039102118,0.805231767477752,0.139307515302893
ABHD10,5.21796342891871,5.15755312852811,5.16962796894457,5.31386310452212,5.52687448944367,5.20993065939066,5.69131687994635,5.73222286547032,5.79448475185402
ABHD11,3.29324059701139,3.3505141958926,3.42751257273878,4.26021196914376,5.476183914775,4.2537900996918,3.73714128830752,3.78091048560004,3.21922883757896
ABHD12,5.75547830214676,5.85682739059157,5.79355590307481,5.96998067987816,6.87456006931491,5.85462146878559,5.70658180490821,5.45691267884496,5.36220693547086
ABHD12B,0,0.29147873295858,0.183703884160608,0,0,0.361577133982089,0,0,0
ABHD13,3.75239492739369,3.56702763025434,3.86275723055723,3.33114363969936,1.9219078929802,3.23238850941561,3.49490378960692,3.61101461285043,4.03034045131941
ABHD14A,3.99943881625608,3.90798439976715,3.85522312255916,3.71348552131711,5.55564181890168,3.44530286003182,3.96367890680792,3.81857489757694,3.86819274908676
ABHD14A-ACY1,0,0,0,0,0,0,0,0,0
ABHD14B,6.21914754713799,6.09823598699119,6.09963421548571,5.79752330094371,7.14042823623881,5.84035583308424,6.32154177848953,6.21565759285768,6.10861378461319
ABHD15,3.56608380044151,3.68449141801925,3.59066042856881,3.18740431588616,2.56357212060231,2.90238859832753,2.34777482674005,2.17334163234049,2.26674114223042
ABHD16A,0,0,0,0,0,0,0,0,0
ABHD16B,0,0,0,0,0,0,0,0,0
ABHD17A,5.16149608581477,5.22835102942281,5.32224175849176,5.47319104114822,6.35384484074639,5.46598842287903,5.43596974354884,5.42796278339835,5.15402911368264
ABHD17B,4.07125882773822,4.14894625782877,3.95728010192299,4.54214087188639,3.38154903875116,4.32723811868362,4.4315914848736,4.1728089316613,4.37035099588596
ABHD17C,5.24409511609792,5.27725661803096,5.10439119851625,4.75426566443737,4.57409750035241,4.58424736109842,5.22690653850996,5.15810393734711,5.1314587889807
ABHD2,5.52978211400381,5.53133911042395,5.47014339941268,6.20835545946034,4.20015400448298,6.17617584773733,5.80205108747216,5.91197516783701,5.8409329208652
ABHD3,2.35306927884888,2.08403226192738,2.52559533262024,3.32199396902173,2.15461769076343,3.18801246091391,2.75259865953643,2.66188474116837,2.35844577278047
ABHD4,4.58623793159069,4.31429364704752,4.4019419682761,5.05137218430014,4.24121097721183,4.92568708625791,4.23506364519369,4.10126470110018,4.20107924079491
ABHD5,3.90432406830221,3.82999858570021,3.7855848016371,4.07110576805492,2.93285358822794,4.0703825856054,4.24555255903613,4.0388088720504,4.18237903458691
ABHD6,3.71551450265214,3.70051765019483,3.80917304433305,3.9216354771337,3.43561256874785,3.52773730173796,4.48568355263689,4.35814256078699,4.49682285980146
ABHD8,2.23294465751882,2.10826207226349,2.48711550727384,1.96067653282968,2.11098215480078,2.87465772222963,1.46175019121964,2.38897168996062,1.5050917222729
ABI1,5.60026232926734,5.46252184430984,5.40713238369608,5.04582524693239,3.38154903875116,4.9590802043139,5.11122875592762,5.30862825401363,5.42188147314401
ABI2,6.98501464414392,6.94855405064162,6.93339869888633,6.67515626492982,6.19573600383384,6.67731706574557,6.87303264910086,6.99077477026669,7.00161038289418
ABI3,0,0,0,0,0,0,0,0,0
ABI3BP,5.69991917707506,5.80217632164105,5.6872453332936,6.28215878626515,3.38154903875116,6.1790128593868,4.57156042727935,4.71840257809265,4.82081895686924
ABL1,6.96158236299698,6.7491885229773,6.87405731632645,6.73497741288179,4.83771440403636,6.64587688850555,6.0718527296054,5.86954148953646,5.91265133587827
ABL2,6.50719192893914,6.53016982901011,6.53995971838331,6.22563082342655,4.52506735370582,6.22503561211172,6.02543529984798,6.250522809705,6.16526403517047
ABLIM1,6.36797198579642,6.32837514101336,6.32634967253429,7.35955418527684,5.99732232668628,7.29662827479356,7.84481484959742,7.86004901364327,7.89656110684683
ABLIM2,0.0389227884666532,0.451555300130944,0.977703503320295,1.35406678479025,1.51634958585206,0.890789750535487,0.391353116101742,0.221185521010302,0.503047197026155
ABLIM3,6.31964008382679,6.19615336014919,6.29327750139392,6.73583888909532,6.47281597827112,6.68631798156076,5.54825715823864,5.37333039859784,5.61786103644112
ABO,0,0,0,0,0,0,0,0,0
ABR,6.06642724627154,6.0630295155321,6.05593682062905,6.32056533697891,5.32206061992895,6.14314280926388,5.87479950427477,5.79024553755573,5.75284258151443
ABRA,0,0,0,0,0,0,0,0,0
ABRACL,3.3711896013941,3.26688267476801,3.44769201611018,3.45349564971343,3.96304956328757,3.11877912610681,2.86570857281591,2.98702340860152,2.84419565976992
ABT1,4.64625860310846,4.59282907974545,4.67871008024838,4.52230576241302,4.92219598494434,4.19893920639832,4.88840168106213,4.83325722321585,4.60375641021581
ABTB1,3.3616732057714,3.55825974192935,3.5997061956864,2.71472906039054,4.23105575303402,2.84638335102237,2.26770541005093,2.50440186444407,1.72777598226466
ABTB2,3.39003612008476,3.21203890769395,3.17256148750678,4.45693622262588,2.98212661885193,4.31697171706981,3.95731193191749,3.99999493821758,3.7118052658402
AC001228.1,0,0,0,0,0,0,0,0,0
AC001228.2,0,0,0,0,0,0,0,0,0
AC002310.13,0,0,0,0,0,0,0,0,0
AC002365.5,0,0,0,0,0,0,0,0,0
AC002398.9,0,0,0,0,0,0,0,0,0
AC002985.3,0,0,0,0,0,0,0,0,0
AC003002.4,0,0,0,0,0,0,0,0,0
AC003002.6,0,0,0,0,0,0,0,0,0
AC003005.4,0,0,0,0,0,0,0,0,0
AC003006.7,0,0,0,0,0,0,0,0,0
AC004076.7,0,0,0,0,0,0,0,0,0
AC004076.9,0,0,0,0,0,0,0,0,0
AC004158.1,0,0,0,0,0,0,0,0,0
AC004231.7,0,0,0,0,0,0,0,0,0
AC004381.6,1.71030991666067,1.95637524359526,1.8010927676879,2.15868304891293,2.77405357639853,1.94371693089981,2.38620249034009,2.2191231300186,1.95041850404133
AC004813.1,0,0,0,0,0,0,0,0,0
AC004824.2,0,0,0,0,0,0,0,0,0
AC004953.1,0,0,0,0,0,0,0,0,0
AC005477.1,0,0,0,0,0,0,0,0,0
AC005480.1,0,0,0,0,0,0,0,0,0
AC005779.2,0,0,0,0,0,0,0,0,0
AC006116.20,0,0,0,0,0,0,0,0.308486712612005,0
AC006157.1,0,0,0,0,0,0,0,0,0
AC006157.2,0,0,0,0,0,0,0,0,0
AC006328.4,0,0,0,0,0,0,0,0,0
AC006386.1,0,0,0,0,0.343487098512741,0,0,0,0
AC006448.1,0,0,0,0,0,0,0,0,0
AC006449.1,0,0,0,0,0,0,0,0,0
AC006449.2,0,0,0,0,0,0,0,0,0
AC006486.9,0,0,0,0,0,0,0,0,0
AC006518.2,0,0,0,0,0,0,0,0,0
AC006538.4,0,0,0,0,0,0,0,0,0
AC006547.14,0.300339484330507,0.0121605622423971,0,0,0,0,0,0,0
AC006994.4,0,0,0,0,0,0,0,0,0
AC007040.11,0,0,0,0,0.48694429249382,0,0,0.542563933177863,0.139307515302893
AC007163.2,0,0,0,0,0,0,0,0,0
AC007325.1,0,0,0,0,0,0,0,0,0
AC007326.1,0,0,0,0,0,0,0,0,0
AC007379.1,0,0,0,0,0,0,0,0,0
AC007557.5,0,0,0,0,0,0,0,0,0
AC007906.1,0,0,0,0,0,0,0,0,0
AC008074.1,0,0,0,0,0,0,0,0,0
AC008622.1,0,0,0,0,0,0,0,0,0
AC008641.1,0,0,0,0,0,0,0,0,0
AC008686.1,0,0,0,0,0,0,0,0,0
AC008759.1,0,0,0,0,0,0,0,0,0
AC008810.1,0,0,0,0,0,0,0,0,0
AC008914.1,0,0,0,0,0,0,0,0,0
AC009022.1,0,0,0,0,0,0,0,0,0
AC009060.2,0,0,0,0,0,0,0,0,0
AC009065.4,0,0,0,0,0,0,0,0,0
AC009133.22,0,0,0,0,0,0,0,0,0
AC009286.1,0,0,0,0,0,0,0,0,0
AC009286.2,0,0,0,0,0,0,0,0,0
AC009286.3,0,0,0,0,0,0,0,0,0
AC009491.1,0,0,0,0,0,0,0,0,0
AC009491.2,0,0,0,0,0,0,0,0,0
AC009977.1,0,0,0,0,0,0,0,0,0
AC010287.1,0,0,0,0,0,0,0,0,0
AC010642.1,0,0,0,0,0,0,0,0,0
AC010646.3,0,0,0,0,0,0,0,0,0
AC010655.1,0,0,0,0,0,0,0,0,0
AC010724.2,0,0,0,0,0,0,0,0,0
AC010879.1,0,0,0,0,0,0,0,0,0
AC010879.2,0,0,0,0,0,0,0,0,0
AC010889.1,0,0,0,0,0,0,0,0,0
AC010889.2,0,0,0,0,0,0,0,0,0
AC011043.1,0,0,0,0,0,0,0,0,0
AC011043.2,0,0,0,0,0,0,0,0,0
AC011155.1,0,0,0,0,0,0,0,0,0
AC011295.1,0,0,0,0,0,0,0,0,0
AC011295.2,0,0,0,0,0,0,0,0,0
AC011476.1,0,0,0,0,0,0,0,0,0
AC011476.2,0,0,0,0,0,0,0,0,0
AC011476.3,0,0,0,0,0,0,0,0,0
AC011476.4,0,0,0,0,0,0,0,0,0
AC011476.5,0,0,0,0,0,0,0,0,0
AC011476.6,0,0,0,0,0,0,0,0,0
AC011476.7,0,0,0,0,0,0,0,0,0
AC011476.8,0,0,0,0,0,0,0,0,0
AC011530.4,0,0,0,0,0,0,0,0,0
AC011841.1,0,0,0,0,0,0,0,0,0
AC012005.3,0,0.0121605622423971,0,0,1.76182884924003,0,0,0,0
AC012005.4,0,0,0,0,0,0,0,0,0
AC013269.5,0,0,0,0,0,0,0,0,0
AC015688.3,0,0,0,0,0,0,0,0,0
AC016142.1,0,0,0,0,0,0,0,0,0
AC016577.1,0,0,0,0,0,0,0,0,0
AC016753.1,0,0,0,0,0,0,0,0,0
AC017028.10,0,0,0,0,0,0,0,0,0
AC017081.1,0,0,0,0,0,0,0,0,0
AC018512.1,0,0,0,0,0,0,0,0,0
AC018901.1,0,0,0,0,0,0,0,0,0
AC019173.1,0,0,0,0,0,0,0,0,0
AC019206.1,0,0,0,0,0,0,0,0,0
AC022210.1,0,0,0,0,0,0,0,0,0
AC022431.2,0,0,0,0,0,0,0,0,0
AC022486.2,0,0,0,0,0,0,0,0,0
AC023491.2,0,0,0,0,0,0,0,0,0
AC024592.12,0,0,0,0,0,0,0,0,0
AC024940.1,0,0,0,0,0,0,0,0,0
AC025263.3,0,0,0,0,0,0,0,0,0
AC026449.1,0,0,0,0,0,0,0,0,0
AC037459.4,0,0,0,0,0,0,0,0,0
AC037482.2,0,0,0,0,0,0,0,0,0
AC037482.3,0,0,0,0,0,0,0,0,0
AC044839.1,0,0,0,0,0,0,0,0,0
AC055733.1,0,0,0,0,0,0,0,0,0
AC063956.1,0,0,0,0,0,0,0,0,0
AC064829.1,0,0,0,0,0,0,0,0,0
AC068533.7,0,0,0,0,0,0,0,0,0
AC069063.1,0,0,0,0,0,0,0,0,0
AC069063.2,0,0,0,0,0,0,0,0,0
AC069363.2,0,0,0,0,0,0,0,0,0
AC069368.3,0,0,0,0,0,0,0,0,0
AC069547.1,0,0,0,0,0,0,0,0,0
AC073107.1,0,0,0,0,0,0,0,0,0
AC073333.1,0,0,0,0,0,0,0,0,0
AC073610.5,0,0,0,0,0,0,0,0,0
AC073657.1,0,0,0,0,0,0,0,0,0
AC074212.3,0,0,0,0,0,0,0,0,0
AC079354.1,0,0,0,0,0,0,0,0,0
AC079355.1,0,0,0,0,0,0,0,0,0
AC087762.1,0,0,0,0,0,0,0,0,0
AC090154.1,0,0,0,0,0,0,0,0,0
AC091742.1,0,0,0,0,0,0,0,0,0
AC092159.1,0,0,0,0,0,0,0,0,0
AC092835.2,0.451533042048136,0,0.0840921388558583,0.560411658355927,0,1.04802778380969,0.14471039102118,1.17405159408172,0.239194169127585
AC092881.1,0,0,0,0,0,0,0,0,0
AC093323.1,0,0,0,0,0,0,0,0,0
AC093724.1,0,0,0,0,0,0,0,0,0
AC104057.1,0,0,0,0,0,0,0,0,0
AC104073.2,0,0,0,0,0,0,0,0,0
AC104389.1,0,0,0,0,0,0,0,0,0
AC104389.2,0,0,0,0,0,0,0,0,0
AC104532.2,0,0,0,0,0,0,0,0,0
AC104534.3,0,0,0,0,0,0,0,0,0
AC104809.3,0,0,0,0,0,0,0,0,0
AC104981.1,0,0,0,0,0,0,0,0,0
AC105219.1,0,0,0,0,0,0,0,0,0
AC106795.3,0,0,0,0,0,0,0,0,0
AC106795.5,0,0,0,0,0,0,0,0,0
AC108489.1,0,0,0,0,0,0,0,0,0
AC108925.1,0,0,0,0,0,0,0,0,0
AC109829.1,0,0,0,0,0,0,0,0,0
AC109829.2,0,0,0,0,0,0,0,0,0
AC110615.1,0,0,0,0,0,0,0,0,0
AC114494.1,0,0,0,0,0,0,0,0,0
AC116165.4,0,0,0,0,0,0,0,0,0
AC116165.5,0,0,0,0,0,0,0,0,0
AC118758.1,0,0,0,0,0,0,0,0,0
AC124312.1,0,0,0,0,0,0,0,0,0
AC126339.2,0,0,0,0,0,0,0,0,0
AC127518.1,0,0,0,0,0,0,0,0,0
AC129492.1,0,0,0,0,0,0,0,0,0
AC129507.1,0,0,0,0,0,0,0,0,0
AC129507.2,0,0,0,0,0,0,0,0,0
AC130310.1,0,0,0,0,0,0,0,0,0
AC130310.2,0,0,0,0,0,0,0,0,0
AC130310.3,0,0,0,0,0,0,0,0,0
AC131097.1,0,0,0,0,0,0,0,0,0
AC133551.1,0,0,0,0,0,0,0,0,0
AC135068.1,0,0,0,0,0,0,0,0,0
AC135069.1,0,0,0,0,0,0,0,0,0
AC136352.3,0,0,0,0,0,0,0,0,0
AC136352.7,0,0,0,0,0,0,0,0,0
AC136616.1,0,0,0,0,0,0,0,0,0
AC136616.2,0,0,0,0,0,0,0,0,0
AC136616.3,0,0,0,0,0,0,0,0,0
AC136687.2,0,0,0,0,0,0,0,0,0
AC138374.1,0,0,0,0,0,0,0,0,0
AC138688.1,0,0,0,0,0,0,0,0,0
AC138749.2,0,0,0,0,0,0,0,0,0
AC139677.1,0,0,0,0,0,0,0,0,0
AC139677.2,0,0,0,0,0,0,0,0,0
AC140484.1,0,0,0,0,0,0,0,0,0
AC141272.1,0,0,0,0,0,0,0,0,0
AC145029.1,0,0,0,0,0,0,0,0,0
AC145212.2,0,0,0,0,0,0,0,0,0
AC171558.1,0,0,0,0,0,0,0,0,0
AC171558.2,0,0,0,0,0,0,0,0,0
AC171558.3,0,0,0,0,0,0,0,0,0
AC203639.1,0,0,0,0,0,0,0,0,0
AC206360.1,0,0,0,0,0,0,0,0,0
AC209618.1,0,0,0,0,0,0,0,0,0
AC213203.1,0,0,0,0,0,0,0,0,0
AC213223.1,0,0,0,0,0,0,0,0,0
AC216281.1,0,0,0,0,0,0,0,0,0
AC217770.1,0,0,0,0,0,0,0,0,0
AC217772.1,0,0,0,0,0,0,0,0,0
AC217778.2,0,0,0,0,0,0,0,0,0
AC217778.3,0,0,0,0,0,0,0,0,0
AC226007.1,0,0,0,0,0,0,0,0,0
AC231657.1,0,0,0,0,0,0,0,0,0
AC233280.6,0,0,0,0,0,0,0,0,0
AC233282.1,0,0,0,0,0,0,0,0,0
AC233755.1,0,0,0,0,0,0,0,0,0
AC233755.2,0,0,0,0,0,0,0,0,0
AC234301.1,0,0,0,0,0,0,0,0,0
AC234301.2,0,0,0,0,0,0,0,0,0
AC234582.1,0,0,0,0,0,0,0,0,0
AC234582.2,0,0,0,0,0,0,0,0,0
AC236675.1,0,0,0,0,0,0,0,0,0
AC237028.1,0,0,0,0,0,0,0,0,0
AC237039.1,0,0,0,0,0,0,0,0,0
AC237044.1,0,0,0,0,0,0,0,0,0
AC237047.1,0,0,0,0,0,0,0,0,0
AC238694.1,0,0,0,0,0,0,0,0,0
AC239364.1,0,0,0,0,0,0,0,0,0
AC239646.1,0,0,0,0,0,0,0,0,0
AC240274.1,0,0,0,0,0,0,0,0,0
AC240565.1,0,0,0,0,0,0,0,0,0
AC240565.3,0,0,0,0,0,0,0,0,0
AC242988.1,0,0,0,0,0,0,0,0,0
AC243621.1,0,0,0,0,0,0,0,0,0
AC243627.1,0,0,0,0,0,0,0,0,0
AC243653.1,0,0,0,0,0,0,0,0,0
AC243653.2,0,0,0,0,0,0,0,0,0
AC243655.1,0,0,0,0,0,0,0,0,0
AC243658.1,0,0,0,0,0,0,0,0,0
AC243660.2,0,0,0,0,0,0,0,0,0
AC243686.1,0,0,0,0,0,0,0,0,0
AC243790.2,0,0,0,0,0,0,0,0,0
AC243791.1,0,0,0,0,0,0,0,0,0
AC243824.1,0,0,0,0,0,0,0,0,0
AC243945.1,0,0,0,0,0,0,0,0,0
AC243960.1,0,0,0,0,0,0,0,0,0
AC243960.2,0,0,0,0,0,0,0,0,0
AC244216.1,0,0,0,0,0,0,0,0,0
AC244230.1,0,0,0,0,0,0,0,0,0
AC244452.1,0,0,0,0,0,0,0,0,0
AC244452.2,0,0,0,0,0,0,0,0,0
AC244452.3,0,0,0,0,0,0,0,0,0
AC244452.4,0,0,0,0,0,0,0,0,0
AC244452.5,0,0,0,0,0,0,0,0,0
AC244489.1,0,0,0,0,0,0,0,0,0
AC245023.1,0,0,0,0,0,0,0,0,0
AC245023.3,0,0,0,0,0,0,0,0,0
AC245023.4,0,0,0,0,0,0,0,0,0
AC245049.1,0,0,0,0,0,0,0,0,0
AC245078.1,0,0,0,0,0,0,0,0,0
AC245078.2,0,0,0,0,0,0,0,0,0
AC245078.3,0,0,0,0,0,0,0,0,0
AC245136.1,0,0,0,0,0,0,0,0,0
AC245369.1,0,0,0,0,0,0,0,0,0
AC245369.2,0,0,0,0,0,0,0,0,0
AC245931.1,0,0,0,0,0,0,0,0,0
AC246787.11,0,0,0,0,0,0,0,0,0
AC246793.1,0,0,0,0,0,0,0,0,0
AC253572.1,1.68000106585185,2.08403226192738,1.5628707287416,2.27703896297529,2.11098215480078,2.35840120356745,2.34777482674005,2.87708256753478,2.40220090611265
ACAA1,4.93640531549247,4.92157274166134,4.95379587555377,5.17593901679233,5.37374787701893,5.13008570818586,5.20288734068777,5.01943367433941,4.98448360856846
ACAA2,6.47224495691211,6.41469667976343,6.4084341950388,6.3834878771935,6.76620951765224,5.99485614851165,6.37028237731937,6.26832511625345,6.30291918878831
ACACA,7.53703750815377,7.51436605385715,7.44904774746418,7.78362112147658,6.38394718754178,7.80949204899302,7.97106089237069,8.20036988796181,8.02061931439342
ACACB,3.0304095020312,3.03376573057544,2.96422341174658,4.08739667090944,3.61812933907847,4.06425785939034,2.83825155895577,2.59400506903144,2.84419565976992
ACAD10,4.53635608741097,4.54924554655552,4.30572270702285,4.45693622262588,4.491429696519,4.45912613729575,4.2085027997812,4.31135349839569,4.27942426310691
ACAD11,0,0,0,0,0,0,0,0,0
ACAD8,5.21796342891871,5.47655041398618,5.45775943972009,5.21105638066825,4.59800154760731,5.23195474093418,5.37039106249414,5.26017774648792,5.1151181678866
ACAD9,5.15324583004389,5.14296687695502,5.03272842276341,5.35929335323149,5.29306705329067,5.25364765365528,5.17846147093404,5.1610390460351,5.24394592615714
ACADL,0,0,0,0,0,0,0,0,0
ACADM,6.39271255424862,6.23793140672983,6.19970235256651,5.9177940609232,3.16393811406602,5.70518956534637,5.97904690537442,5.83503996818234,6.20595235270717
ACADS,4.02979948349585,3.78561438064881,3.9782408437096,2.92271200480288,4.51673118050964,2.77317372612164,2.82432457460109,3.02618318396892,2.54566885293084
ACADSB,4.73738212478696,4.80411252725287,4.7736886798971,5.37264807188027,3.73771903772864,5.28295262130028,5.51179052107408,5.61724396059619,5.83894422822216
ACADVL,7.55645848342054,7.72586679387477,7.65833294965208,7.90730474868396,8.85249868218349,8.02900115786497,7.56339043887271,7.48640995794878,7.26864697900849
ACAN,0,0,0,0,0,0,0,0,0
ACAP1,0.218353309517438,0.662609425642414,0.446915775155864,0.560411658355927,1.64430406831057,0.439357001628833,0.0521431094834028,0,0
ACAP2,5.72981672996322,5.7002573395517,5.70411942482519,5.82369008233279,3.16393811406602,5.77247793057893,5.73477536423619,6.14180786111842,6.06504219297234
ACAP3,4.63049566065935,5.01424548090413,5.08519716237193,4.7405964865845,5.93299655266242,5.34742083437027,4.81986697846624,5.18430739292115,4.5415305034321
ACAT1,6.66832636861138,6.59161504461134,6.60429492707826,6.66885501000098,7.04800277504656,6.55379606647276,7.20874739584222,7.13284296654583,7.27968553710827
ACAT2,4.50644145197641,4.53143666432076,4.38634449130284,4.91197893842513,4.33901522783203,4.55833409352816,4.58401217533675,4.5979456543819,4.2437928877094
ACBD3,6.14896250467179,6.03802127120245,6.02772875951274,5.62226149656499,3.90034920875991,5.44020661435228,5.65636854839497,5.57164918954739,5.91642827830199
ACBD4,2.70878631971287,3.0210595543873,2.90707324216844,2.86087864959971,3.99940212223792,3.08287532444836,2.64578608204047,2.71077747002234,2.46544174843411
ACBD5,5.12820814667459,5.0708236396022,5.0755035259505,4.84648671245838,3.00614610696792,4.76126360287516,4.80930007758105,4.91898061468513,4.85270750286017
